Airline,Source,Destination,Duration,Total stops,Price,Date
Multiple Airlines,SVO,PAR,15h 15m ,3 stops ,830 SAR ,2022-02-17
Multiple Airlines,SVO,PAR,13h 30m ,3 stops ,950 SAR ,2022-02-17
KLM,SVO,PAR,16h 10m ,2 stops ,"4,954 SAR ",2022-02-17
Qatar Airways,SVO,PAR,14h 25m ,1 stop ,"5,735 SAR ",2022-02-17
"KLM, Brussels Airlines",SVO,PAR,15h 45m ,2 stops ,"6,588 SAR ",2022-02-17
"Aeroflot, KLM",SVO,PAR,5h 50m ,1 stop ,"12,541 SAR ",2022-02-17
"Aeroflot, KLM",SVO,PAR,7h 25m ,1 stop ,"12,541 SAR ",2022-02-17
"Aeroflot, KLM",SVO,PAR,8h 15m ,1 stop ,"12,541 SAR ",2022-02-17
Air France,SVO,PAR,4h 10m ,nonstop ,599 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,16h 00m ,2 stops ,405 SAR ,2022-02-18
Aeroflot,SVO,PAR,4h 05m ,nonstop ,"1,055 SAR ",2022-02-18
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,055 SAR ",2022-02-18
Finnair,SVO,PAR,6h 35m ,1 stop ,437 SAR ,2022-02-18
Finnair,SVO,PAR,10h 50m ,1 stop ,437 SAR ,2022-02-18
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-18
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-18
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-18
Air Serbia,SVO,PAR,6h 45m ,1 stop ,626 SAR ,2022-02-18
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-18
Finnair,SVO,PAR,14h 45m ,1 stop ,645 SAR ,2022-02-18
"Aeroflot, Transavia France",SVO,PAR,6h 40m ,1 stop ,673 SAR ,2022-02-18
"Aeroflot, easyJet",SVO,PAR,7h 35m ,1 stop ,701 SAR ,2022-02-18
KLM,SVO,PAR,8h 15m ,1 stop ,730 SAR ,2022-02-18
Aeroflot,SVO,PAR,6h 40m ,1 stop ,734 SAR ,2022-02-18
KLM,SVO,PAR,6h 05m ,1 stop ,825 SAR ,2022-02-18
"KLM, Air France",SVO,PAR,16h 15m ,1 stop ,654 SAR ,2022-02-18
"KLM, Air France",SVO,PAR,17h 40m ,1 stop ,699 SAR ,2022-02-18
"Aeroflot, easyJet",SVO,PAR,7h 10m ,1 stop ,729 SAR ,2022-02-18
"Aeroflot, easyJet",SVO,PAR,10h 20m ,1 stop ,729 SAR ,2022-02-18
KLM,SVO,PAR,14h 20m ,1 stop ,730 SAR ,2022-02-18
KLM,SVO,PAR,15h 55m ,1 stop ,730 SAR ,2022-02-18
"Aeroflot, Wizz Air",SVO,PAR,12h 15m ,1 stop ,745 SAR ,2022-02-18
"Aeroflot, Ryanair",SVO,PAR,10h 25m ,1 stop ,756 SAR ,2022-02-18
"KLM, Air France",SVO,PAR,21h 45m ,1 stop ,787 SAR ,2022-02-18
Bulgaria Air,SVO,PAR,14h 25m ,1 stop ,810 SAR ,2022-02-18
KLM,SVO,PAR,7h 25m ,1 stop ,825 SAR ,2022-02-18
KLM,SVO,PAR,10h 10m ,1 stop ,825 SAR ,2022-02-18
KLM,SVO,PAR,11h 45m ,1 stop ,825 SAR ,2022-02-18
Aeroflot,SVO,PAR,7h 10m ,1 stop ,869 SAR ,2022-02-18
LOT,SVO,PAR,5h 35m ,1 stop ,"1,014 SAR ",2022-02-18
LOT,SVO,PAR,9h 45m ,1 stop ,"1,014 SAR ",2022-02-18
Multiple Airlines,SVO,PAR,16h 45m ,2 stops ,405 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,9h 55m ,2 stops ,517 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,10h 50m ,2 stops ,517 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,12h 50m ,2 stops ,517 SAR ,2022-02-18
"Aeroflot, Finnair",SVO,PAR,7h 45m ,2 stops ,608 SAR ,2022-02-18
"Aeroflot, Finnair",SVO,PAR,8h 20m ,2 stops ,608 SAR ,2022-02-18
"Aeroflot, Finnair",SVO,PAR,9h 55m ,2 stops ,608 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,10h 10m ,2 stops ,608 SAR ,2022-02-18
"Aeroflot, Pegasus Airlines",SVO,PAR,15h 20m ,2 stops ,723 SAR ,2022-02-18
Aeroflot,SVO,PAR,11h 50m ,1 stop ,"1,230 SAR ",2022-02-18
Aeroflot,SVO,PAR,12h 55m ,1 stop ,"1,230 SAR ",2022-02-18
Aeroflot,SVO,PAR,7h 20m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,7h 30m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,8h 15m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,9h 15m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,10h 25m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,11h 05m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,12h 20m ,1 stop ,"1,279 SAR ",2022-02-18
Aeroflot,SVO,PAR,12h 50m ,1 stop ,"1,279 SAR ",2022-02-18
Multiple Airlines,SVO,PAR,16h 05m ,2 stops ,516 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,10h 50m ,3 stops ,681 SAR ,2022-02-18
Multiple Airlines,SVO,PAR,15h 35m ,3 stops ,762 SAR ,2022-02-18
Qatar Airways,SVO,PAR,14h 25m ,1 stop ,"5,798 SAR ",2022-02-18
"KLM, Brussels Airlines",SVO,PAR,15h 45m ,2 stops ,"6,588 SAR ",2022-02-18
"Aeroflot, KLM",SVO,PAR,7h 55m ,1 stop ,"12,499 SAR ",2022-02-18
"Aeroflot, KLM",SVO,PAR,5h 50m ,1 stop ,"12,541 SAR ",2022-02-18
"Aeroflot, KLM",SVO,PAR,7h 25m ,1 stop ,"12,541 SAR ",2022-02-18
"Aeroflot, KLM",SVO,PAR,8h 15m ,1 stop ,"12,541 SAR ",2022-02-18
LOT,SVO,PAR,6h 35m ,1 stop ,656 SAR ,2022-02-19
Air France,SVO,PAR,4h 10m ,nonstop ,599 SAR ,2022-02-19
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-19
Air France,SVO,PAR,4h 20m ,nonstop ,721 SAR ,2022-02-19
Air France,SVO,PAR,4h 00m ,nonstop ,"1,045 SAR ",2022-02-19
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,110 SAR ",2022-02-19
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-19
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-19
"Aeroflot, easyJet",SVO,PAR,5h 45m ,1 stop ,669 SAR ,2022-02-19
KLM,SVO,PAR,6h 05m ,1 stop ,730 SAR ,2022-02-19
KLM,SVO,PAR,7h 25m ,1 stop ,730 SAR ,2022-02-19
Air Serbia,SVO,PAR,7h 00m ,1 stop ,781 SAR ,2022-02-19
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-19
Finnair,SVO,PAR,10h 50m ,1 stop ,645 SAR ,2022-02-19
"Aeroflot, easyJet",SVO,PAR,8h 20m ,1 stop ,701 SAR ,2022-02-19
KLM,SVO,PAR,8h 15m ,1 stop ,730 SAR ,2022-02-19
KLM,SVO,PAR,10h 10m ,1 stop ,730 SAR ,2022-02-19
KLM,SVO,PAR,11h 45m ,1 stop ,730 SAR ,2022-02-19
"Nordwind Airlines, Air France",SVO,PAR,7h 25m ,1 stop ,737 SAR ,2022-02-19
"Nordwind Airlines, Air France",SVO,PAR,8h 25m ,1 stop ,750 SAR ,2022-02-19
Air Serbia,SVO,PAR,9h 40m ,1 stop ,781 SAR ,2022-02-19
LOT,SVO,PAR,5h 35m ,1 stop ,"1,014 SAR ",2022-02-19
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-19
"Finnair, easyJet",SVO,PAR,10h 25m ,2 stops ,641 SAR ,2022-02-19
Finnair,SVO,PAR,14h 45m ,1 stop ,645 SAR ,2022-02-19
"Finnair, LOT",SVO,PAR,11h 30m ,2 stops ,679 SAR ,2022-02-19
"Aeroflot, Air Serbia",SVO,PAR,12h 00m ,2 stops ,692 SAR ,2022-02-19
Aeroflot,SVO,PAR,13h 55m ,1 stop ,720 SAR ,2022-02-19
Aeroflot,SVO,PAR,14h 30m ,1 stop ,720 SAR ,2022-02-19
KLM,SVO,PAR,14h 20m ,1 stop ,730 SAR ,2022-02-19
KLM,SVO,PAR,15h 55m ,1 stop ,730 SAR ,2022-02-19
"Aeroflot, HiSky",SVO,PAR,13h 50m ,1 stop ,769 SAR ,2022-02-19
"Aeroflot, Czech Airlines",SVO,PAR,9h 15m ,2 stops ,776 SAR ,2022-02-19
Bulgaria Air,SVO,PAR,14h 25m ,1 stop ,810 SAR ,2022-02-19
"Aeroflot, Finnair",SVO,PAR,9h 55m ,2 stops ,869 SAR ,2022-02-19
LOT,SVO,PAR,9h 45m ,1 stop ,"1,014 SAR ",2022-02-19
Aeroflot,SVO,PAR,15h 00m ,1 stop ,"1,230 SAR ",2022-02-19
Aeroflot,SVO,PAR,12h 20m ,1 stop ,"1,608 SAR ",2022-02-19
Multiple Airlines,SVO,PAR,15h 45m ,2 stops ,598 SAR ,2022-02-19
"Aeroflot, Ryanair",SVO,PAR,15h 00m ,3 stops ,692 SAR ,2022-02-19
Multiple Airlines,SVO,PAR,14h 55m ,3 stops ,745 SAR ,2022-02-19
"Aeroflot, Pegasus Airlines",SVO,PAR,15h 20m ,2 stops ,750 SAR ,2022-02-19
Multiple Airlines,SVO,PAR,13h 30m ,3 stops ,971 SAR ,2022-02-19
Multiple Airlines,SVO,PAR,13h 05m ,3 stops ,"1,001 SAR ",2022-02-19
Multiple Airlines,SVO,PAR,15h 15m ,3 stops ,"1,016 SAR ",2022-02-19
Multiple Airlines,SVO,PAR,11h 55m ,2 stops ,"1,023 SAR ",2022-02-19
"Aeroflot, Air France",SVO,PAR,11h 55m ,2 stops ,"1,117 SAR ",2022-02-19
Air Algerie,SVO,PAR,10h 50m ,1 stop ,"2,752 SAR ",2022-02-19
Air Algerie,SVO,PAR,11h 55m ,1 stop ,"2,752 SAR ",2022-02-19
Qatar Airways,SVO,PAR,14h 25m ,1 stop ,"5,714 SAR ",2022-02-19
"Aeroflot, KLM",SVO,PAR,5h 50m ,1 stop ,"12,541 SAR ",2022-02-19
"Aeroflot, KLM",SVO,PAR,7h 25m ,1 stop ,"12,541 SAR ",2022-02-19
"Aeroflot, KLM",SVO,PAR,8h 15m ,1 stop ,"12,541 SAR ",2022-02-19
airBaltic,SVO,PAR,13h 25m ,1 stop ,577 SAR ,2022-02-20
Aeroflot,SVO,PAR,4h 00m ,nonstop ,"1,055 SAR ",2022-02-20
Multiple Airlines,SVO,PAR,21h 30m ,2 stops ,454 SAR ,2022-02-20
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,442 SAR ",2022-02-20
airBaltic,SVO,PAR,13h 25m ,1 stop ,483 SAR ,2022-02-20
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-20
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-20
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-20
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-20
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-20
KLM,SVO,PAR,11h 45m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,14h 20m ,1 stop ,641 SAR ,2022-02-20
KLM,SVO,PAR,15h 55m ,1 stop ,641 SAR ,2022-02-20
Finnair,SVO,PAR,10h 50m ,1 stop ,645 SAR ,2022-02-20
Finnair,SVO,PAR,14h 45m ,1 stop ,645 SAR ,2022-02-20
"Aeroflot, Transavia France",SVO,PAR,8h 05m ,1 stop ,673 SAR ,2022-02-20
"Aeroflot, airBaltic",SVO,PAR,8h 15m ,1 stop ,673 SAR ,2022-02-20
Finnair,SVO,PAR,11h 40m ,1 stop ,703 SAR ,2022-02-20
Finnair,SVO,PAR,15h 55m ,1 stop ,703 SAR ,2022-02-20
Aeroflot,SVO,PAR,6h 40m ,1 stop ,720 SAR ,2022-02-20
Aeroflot,SVO,PAR,7h 10m ,1 stop ,724 SAR ,2022-02-20
Air Serbia,SVO,PAR,6h 45m ,1 stop ,781 SAR ,2022-02-20
Finnair,SVO,PAR,7h 50m ,1 stop ,789 SAR ,2022-02-20
"Aeroflot, Ryanair",SVO,PAR,14h 45m ,1 stop ,743 SAR ,2022-02-20
Bulgaria Air,SVO,PAR,15h 05m ,1 stop ,810 SAR ,2022-02-20
LOT,SVO,PAR,9h 00m ,1 stop ,"1,014 SAR ",2022-02-20
LOT,SVO,PAR,13h 10m ,1 stop ,"1,014 SAR ",2022-02-20
Aeroflot,SVO,PAR,11h 50m ,1 stop ,"1,229 SAR ",2022-02-20
Aeroflot,SVO,PAR,12h 55m ,1 stop ,"1,229 SAR ",2022-02-20
Multiple Airlines,SVO,PAR,12h 10m ,2 stops ,651 SAR ,2022-02-20
"Finnair, Ryanair",SVO,PAR,10h 05m ,2 stops ,652 SAR ,2022-02-20
"Aeroflot, Air Serbia",SVO,PAR,14h 05m ,2 stops ,663 SAR ,2022-02-20
Aeroflot,SVO,PAR,7h 50m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,8h 45m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,9h 25m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,10h 35m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,10h 45m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,11h 30m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,13h 40m ,1 stop ,"1,608 SAR ",2022-02-20
Aeroflot,SVO,PAR,14h 20m ,1 stop ,"1,608 SAR ",2022-02-20
Multiple Airlines,SVO,PAR,15h 05m ,3 stops ,825 SAR ,2022-02-20
Multiple Airlines,SVO,PAR,15h 40m ,3 stops ,825 SAR ,2022-02-20
"Aeroflot, Lufthansa",SVO,PAR,10h 40m ,2 stops ,"1,189 SAR ",2022-02-20
"Aeroflot, Lufthansa",SVO,PAR,11h 45m ,2 stops ,"4,856 SAR ",2022-02-20
"Aeroflot, Kenya Airways",SVO,PAR,12h 50m ,2 stops ,"5,611 SAR ",2022-02-20
Qatar Airways,SVO,PAR,14h 25m ,1 stop ,"5,651 SAR ",2022-02-20
Multiple Airlines,SVO,PAR,14h 55m ,2 stops ,"8,240 SAR ",2022-02-20
Multiple Airlines,SVO,PAR,10h 40m ,2 stops ,"12,130 SAR ",2022-02-20
"Aeroflot, KLM",SVO,PAR,7h 55m ,1 stop ,"12,499 SAR ",2022-02-20
"Aeroflot, KLM",SVO,PAR,5h 50m ,1 stop ,"12,541 SAR ",2022-02-20
"Aeroflot, KLM",SVO,PAR,7h 25m ,1 stop ,"12,541 SAR ",2022-02-20
"Aeroflot, KLM",SVO,PAR,8h 15m ,1 stop ,"12,541 SAR ",2022-02-20
airBaltic,SVO,PAR,8h 55m ,1 stop ,577 SAR ,2022-02-21
Air France,SVO,PAR,4h 20m ,nonstop ,606 SAR ,2022-02-21
airBaltic,SVO,PAR,8h 55m ,1 stop ,483 SAR ,2022-02-21
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-21
Air France,SVO,PAR,4h 10m ,nonstop ,"1,038 SAR ",2022-02-21
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,110 SAR ",2022-02-21
Air Serbia,SVO,PAR,15h 20m ,1 stop ,552 SAR ,2022-02-21
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-21
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-21
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-21
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-21
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-21
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-21
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-21
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-21
KLM,SVO,PAR,11h 45m ,1 stop ,644 SAR ,2022-02-21
LOT,SVO,PAR,6h 35m ,1 stop ,656 SAR ,2022-02-22
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-22
"Finnair, Vueling",SVO,PAR,17h 50m ,2 stops ,559 SAR ,2022-02-22
Air France,SVO,PAR,4h 20m ,nonstop ,732 SAR ,2022-02-22
Aeroflot,SVO,PAR,4h 05m ,nonstop ,"1,055 SAR ",2022-02-22
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,055 SAR ",2022-02-22
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-22
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-22
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-22
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-22
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-22
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-22
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-22
KLM,SVO,PAR,11h 45m ,1 stop ,641 SAR ,2022-02-22
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-22
Finnair,SVO,PAR,10h 50m ,1 stop ,645 SAR ,2022-02-22
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-22
airBaltic,SVO,PAR,13h 25m ,1 stop ,577 SAR ,2022-02-23
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-23
airBaltic,SVO,PAR,13h 25m ,1 stop ,483 SAR ,2022-02-23
Air France,SVO,PAR,4h 10m ,nonstop ,"1,038 SAR ",2022-02-23
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,110 SAR ",2022-02-23
Air Serbia,SVO,PAR,6h 45m ,1 stop ,516 SAR ,2022-02-23
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-23
Finnair,SVO,PAR,7h 50m ,1 stop ,603 SAR ,2022-02-23
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-23
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-23
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-23
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-23
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-23
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-23
Finnair,SVO,PAR,11h 40m ,1 stop ,603 SAR ,2022-02-23
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-23
airBaltic,SVO,PAR,8h 55m ,1 stop ,577 SAR ,2022-02-24
Air France,SVO,PAR,4h 20m ,nonstop ,606 SAR ,2022-02-24
airBaltic,SVO,PAR,8h 55m ,1 stop ,483 SAR ,2022-02-24
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-24
Air France,SVO,PAR,4h 10m ,nonstop ,"1,037 SAR ",2022-02-24
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-24
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-24
Finnair,SVO,PAR,9h 35m ,1 stop ,603 SAR ,2022-02-24
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-24
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-24
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-24
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-24
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-24
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-24
Air Serbia,SVO,PAR,14h 20m ,1 stop ,552 SAR ,2022-02-24
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-24
LOT,SVO,PAR,6h 35m ,1 stop ,656 SAR ,2022-02-25
Air France,SVO,PAR,4h 10m ,nonstop ,920 SAR ,2022-02-25
Multiple Airlines,SVO,PAR,23h 35m ,2 stops ,431 SAR ,2022-02-25
Air France,SVO,PAR,4h 05m ,nonstop ,"1,040 SAR ",2022-02-25
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,055 SAR ",2022-02-25
Air Serbia,SVO,PAR,6h 45m ,1 stop ,516 SAR ,2022-02-25
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-25
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-25
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-25
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-25
Finnair,SVO,PAR,6h 35m ,1 stop ,645 SAR ,2022-02-25
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-25
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-25
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-25
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-25
KLM,SVO,PAR,11h 45m ,1 stop ,641 SAR ,2022-02-25
KLM,SVO,PAR,14h 20m ,1 stop ,641 SAR ,2022-02-25
Air Serbia,SVO,PAR,7h 00m ,1 stop ,504 SAR ,2022-02-26
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-26
Finnair,SVO,PAR,16h 20m ,1 stop ,395 SAR ,2022-02-26
Air France,SVO,PAR,4h 20m ,nonstop ,608 SAR ,2022-02-26
Air France,SVO,PAR,4h 00m ,nonstop ,"1,037 SAR ",2022-02-26
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,110 SAR ",2022-02-26
Air Serbia,SVO,PAR,7h 00m ,1 stop ,430 SAR ,2022-02-26
Air Serbia,SVO,PAR,9h 40m ,1 stop ,516 SAR ,2022-02-26
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-26
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-26
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-26
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-26
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-26
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-26
KLM,SVO,PAR,11h 45m ,1 stop ,641 SAR ,2022-02-26
KLM,SVO,PAR,14h 20m ,1 stop ,641 SAR ,2022-02-26
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-27
Finnair,SVO,PAR,11h 40m ,1 stop ,395 SAR ,2022-02-27
Aeroflot,SVO,PAR,4h 00m ,nonstop ,"1,055 SAR ",2022-02-27
Air Serbia,SVO,PAR,6h 45m ,1 stop ,516 SAR ,2022-02-27
Finnair,SVO,PAR,6h 35m ,1 stop ,559 SAR ,2022-02-27
Finnair,SVO,PAR,15h 55m ,1 stop ,395 SAR ,2022-02-27
Finnair,SVO,PAR,14h 45m ,1 stop ,437 SAR ,2022-02-27
airBaltic,SVO,PAR,13h 25m ,1 stop ,483 SAR ,2022-02-27
Finnair,SVO,PAR,10h 50m ,1 stop ,559 SAR ,2022-02-27
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-27
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-27
KLM,SVO,PAR,5h 50m ,1 stop ,641 SAR ,2022-02-27
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-27
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-27
KLM,SVO,PAR,8h 15m ,1 stop ,641 SAR ,2022-02-27
Air Serbia,SVO,PAR,15h 20m ,1 stop ,504 SAR ,2022-02-28
Air France,SVO,PAR,4h 20m ,nonstop ,606 SAR ,2022-02-28
Air Serbia,SVO,PAR,15h 20m ,1 stop ,431 SAR ,2022-02-28
Air France,SVO,PAR,4h 10m ,nonstop ,608 SAR ,2022-02-28
Air France,SVO,PAR,4h 10m ,nonstop ,"1,038 SAR ",2022-02-28
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,110 SAR ",2022-02-28
Finnair,SVO,PAR,6h 35m ,1 stop ,480 SAR ,2022-02-28
Finnair,SVO,PAR,10h 50m ,1 stop ,480 SAR ,2022-02-28
airBaltic,SVO,PAR,8h 55m ,1 stop ,483 SAR ,2022-02-28
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-02-28
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-02-28
Finnair,SVO,PAR,14h 45m ,1 stop ,437 SAR ,2022-02-28
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-02-28
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-02-28
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-02-28
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-02-28
Air Serbia,SVO,PAR,14h 20m ,1 stop ,504 SAR ,2022-03-03
Aeroflot,SVO,PAR,4h 10m ,nonstop ,"1,055 SAR ",2022-03-03
Finnair,SVO,PAR,9h 35m ,1 stop ,395 SAR ,2022-03-03
Finnair,SVO,PAR,6h 35m ,1 stop ,437 SAR ,2022-03-03
Air France,SVO,PAR,4h 10m ,nonstop ,"1,435 SAR ",2022-03-03
Air France,SVO,PAR,4h 20m ,nonstop ,"1,435 SAR ",2022-03-03
Finnair,SVO,PAR,10h 50m ,1 stop ,437 SAR ,2022-03-03
airBaltic,SVO,PAR,8h 55m ,1 stop ,483 SAR ,2022-03-03
LOT,SVO,PAR,6h 35m ,1 stop ,574 SAR ,2022-03-03
KLM,SVO,PAR,6h 05m ,1 stop ,641 SAR ,2022-03-03
Finnair,SVO,PAR,13h 50m ,1 stop ,395 SAR ,2022-03-03
Air Serbia,SVO,PAR,14h 20m ,1 stop ,431 SAR ,2022-03-03
LOT,SVO,PAR,10h 45m ,1 stop ,574 SAR ,2022-03-03
KLM,SVO,PAR,7h 25m ,1 stop ,641 SAR ,2022-03-03
KLM,SVO,PAR,10h 10m ,1 stop ,641 SAR ,2022-03-03
LOT,SVO,PAR,14h 40m ,1 stop ,574 SAR ,2022-03-03
KLM,SVO,PAR,11h 45m ,1 stop ,641 SAR ,2022-03-03
KLM,SVO,PAR,12h 40m ,1 stop ,641 SAR ,2022-03-03
KLM,SVO,PAR,14h 20m ,1 stop ,641 SAR ,2022-03-03
Finnair,SVO,PAR,14h 45m ,1 stop ,645 SAR ,2022-03-03
KLM,SVO,PAR,8h 15m ,1 stop ,730 SAR ,2022-03-03
"Aeroflot, easyJet",SVO,PAR,7h 30m ,1 stop ,808 SAR ,2022-03-03
