Airline,Source,Destination,Duration,Total stops,Price,Date
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-01
KLM,NYC,SVO,14h 25m ,1 stop ,"2,358 SAR ",2022-02-01
KLM,NYC,SVO,20h 25m ,1 stop ,"2,358 SAR ",2022-02-01
Air France,NYC,SVO,19h 40m ,1 stop ,"2,376 SAR ",2022-02-01
Air France,NYC,SVO,20h 40m ,1 stop ,"2,376 SAR ",2022-02-01
"Singapore Airlines, Aeroflot",NYC,SVO,15h 05m ,1 stop ,"2,417 SAR ",2022-02-01
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-01
Air France,NYC,SVO,15h 05m ,1 stop ,"2,563 SAR ",2022-02-01
Air France,NYC,SVO,16h 05m ,1 stop ,"2,563 SAR ",2022-02-01
Air France,NYC,SVO,17h 05m ,1 stop ,"2,563 SAR ",2022-02-01
Air France,NYC,SVO,18h 05m ,1 stop ,"2,563 SAR ",2022-02-01
Air France,NYC,SVO,19h 05m ,1 stop ,"2,563 SAR ",2022-02-01
"KLM, Aeroflot",NYC,SVO,12h 50m ,1 stop ,"2,851 SAR ",2022-02-01
"KLM, Aeroflot",NYC,SVO,15h 45m ,1 stop ,"2,851 SAR ",2022-02-01
"KLM, Aeroflot",NYC,SVO,17h 00m ,1 stop ,"2,851 SAR ",2022-02-01
"Finnair, Aeroflot",NYC,SVO,14h 45m ,1 stop ,"2,898 SAR ",2022-02-01
"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,"2,901 SAR ",2022-02-01
"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,"3,586 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,17h 00m ,2 stops ,"1,460 SAR ",2022-02-01
"SWISS, Aeroflot",NYC,SVO,18h 10m ,2 stops ,"1,544 SAR ",2022-02-01
"American Airlines, Finnair",NYC,SVO,18h 41m ,2 stops ,"2,120 SAR ",2022-02-01
"American Airlines, Finnair",NYC,SVO,18h 43m ,2 stops ,"2,120 SAR ",2022-02-01
"American Airlines, Finnair",NYC,SVO,19h 41m ,2 stops ,"2,120 SAR ",2022-02-01
"American Airlines, Finnair",NYC,SVO,19h 45m ,2 stops ,"2,120 SAR ",2022-02-01
"American Airlines, Finnair",NYC,SVO,20h 41m ,2 stops ,"2,120 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,18h 20m ,2 stops ,"2,136 SAR ",2022-02-01
Finnair,NYC,SVO,15h 35m ,2 stops ,"2,529 SAR ",2022-02-01
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-01
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-01
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-01
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-01
Finnair,NYC,SVO,18h 55m ,2 stops ,"3,218 SAR ",2022-02-01
Finnair,NYC,SVO,15h 15m ,2 stops ,"3,230 SAR ",2022-02-01
Finnair,NYC,SVO,15h 25m ,2 stops ,"3,230 SAR ",2022-02-01
Finnair,NYC,SVO,15h 55m ,2 stops ,"3,230 SAR ",2022-02-01
Finnair,NYC,SVO,16h 45m ,2 stops ,"3,230 SAR ",2022-02-01
Finnair,NYC,SVO,17h 15m ,2 stops ,"3,230 SAR ",2022-02-01
Finnair,NYC,SVO,17h 40m ,2 stops ,"3,230 SAR ",2022-02-01
"Icelandair, Aeroflot",NYC,SVO,13h 25m ,2 stops ,"3,628 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,18h 00m ,2 stops ,"11,648 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,20h 35m ,1 stop ,"11,859 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,16h 55m ,1 stop ,"11,867 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,17h 05m ,1 stop ,"11,867 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,15h 00m ,1 stop ,"11,897 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,15h 40m ,1 stop ,"11,914 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,17h 00m ,1 stop ,"11,934 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,19h 10m ,1 stop ,"11,934 SAR ",2022-02-01
"United Airlines, Aeroflot",NYC,SVO,19h 20m ,1 stop ,"11,934 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,16h 05m ,2 stops ,"11,936 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,15h 40m ,2 stops ,"11,948 SAR ",2022-02-01
"British Airways, Qatar Airways",NYC,SVO,29h 55m ,2 stops ,"12,395 SAR ",2022-02-01
Multiple Airlines,NYC,SVO,14h 40m ,2 stops ,"18,894 SAR ",2022-02-01
"Lufthansa, Aeroflot",NYC,SVO,15h 05m ,1 stop ,"22,543 SAR ",2022-02-01
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,203 SAR ",2022-02-02
Delta,NYC,SVO,11h 30m ,1 stop ,"1,397 SAR ",2022-02-02
Delta,NYC,SVO,12h 50m ,1 stop ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,13h 30m ,1 stop ,"1,397 SAR ",2022-02-02
Delta,NYC,SVO,14h 25m ,1 stop ,"1,397 SAR ",2022-02-02
Delta,NYC,SVO,13h 50m ,1 stop ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,14h 50m ,1 stop ,"1,414 SAR ",2022-02-02
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-02
KLM,NYC,SVO,11h 30m ,1 stop ,"2,358 SAR ",2022-02-02
Air France,NYC,SVO,12h 50m ,1 stop ,"2,376 SAR ",2022-02-02
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,17h 20m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,18h 01m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,18h 15m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,18h 40m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,18h 40m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 00m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-02
Delta,NYC,SVO,16h 10m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,16h 15m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,17h 00m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,17h 20m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,17h 35m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,18h 05m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,18h 05m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,19h 20m ,2 stops ,"1,431 SAR ",2022-02-02
Delta,NYC,SVO,17h 50m ,2 stops ,"1,669 SAR ",2022-02-02
"JetBlue, Aeroflot",NYC,SVO,27h 25m ,1 stop ,"1,935 SAR ",2022-02-02
"JetBlue, Aeroflot",NYC,SVO,28h 35m ,1 stop ,"1,935 SAR ",2022-02-02
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-02
KLM,NYC,SVO,14h 25m ,1 stop ,"2,358 SAR ",2022-02-02
KLM,NYC,SVO,20h 25m ,1 stop ,"2,358 SAR ",2022-02-02
Air France,NYC,SVO,14h 50m ,1 stop ,"2,376 SAR ",2022-02-02
Air France,NYC,SVO,13h 50m ,1 stop ,"2,417 SAR ",2022-02-02
"Singapore Airlines, Aeroflot",NYC,SVO,18h 40m ,1 stop ,"2,417 SAR ",2022-02-02
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-02
Air France,NYC,SVO,15h 05m ,1 stop ,"2,563 SAR ",2022-02-02
Air France,NYC,SVO,16h 05m ,1 stop ,"2,563 SAR ",2022-02-02
Air France,NYC,SVO,17h 05m ,1 stop ,"2,563 SAR ",2022-02-02
Air France,NYC,SVO,18h 05m ,1 stop ,"2,563 SAR ",2022-02-02
Air France,NYC,SVO,19h 05m ,1 stop ,"2,563 SAR ",2022-02-02
"KLM, Aeroflot",NYC,SVO,12h 50m ,1 stop ,"2,851 SAR ",2022-02-02
"KLM, Aeroflot",NYC,SVO,15h 45m ,1 stop ,"2,851 SAR ",2022-02-02
"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,"2,878 SAR ",2022-02-02
"KLM, Aeroflot",NYC,SVO,11h 30m ,1 stop ,"2,965 SAR ",2022-02-02
LOT,NYC,SVO,13h 35m ,1 stop ,"3,319 SAR ",2022-02-02
"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,"3,569 SAR ",2022-02-02
"Egypt Air, Aeroflot",NYC,SVO,19h 15m ,1 stop ,"3,934 SAR ",2022-02-02
"Finnair, Air France",NYC,SVO,16h 55m ,2 stops ,"1,786 SAR ",2022-02-02
Delta,NYC,SVO,17h 35m ,2 stops ,"1,836 SAR ",2022-02-02
Delta,NYC,SVO,17h 50m ,2 stops ,"1,836 SAR ",2022-02-02
Delta,NYC,SVO,18h 05m ,2 stops ,"1,836 SAR ",2022-02-02
Delta,NYC,SVO,18h 50m ,2 stops ,"1,836 SAR ",2022-02-02
Delta,NYC,SVO,19h 09m ,2 stops ,"1,836 SAR ",2022-02-02
"American Airlines, Finnair",NYC,SVO,18h 24m ,2 stops ,"1,952 SAR ",2022-02-02
"American Airlines, Finnair",NYC,SVO,18h 40m ,2 stops ,"1,952 SAR ",2022-02-02
"American Airlines, Finnair",NYC,SVO,19h 40m ,2 stops ,"1,952 SAR ",2022-02-02
"American Airlines, Finnair",NYC,SVO,20h 17m ,2 stops ,"1,952 SAR ",2022-02-02
Multiple Airlines,NYC,SVO,17h 15m ,2 stops ,"2,263 SAR ",2022-02-02
KLM,NYC,SVO,17h 00m ,2 stops ,"2,416 SAR ",2022-02-02
Air France,NYC,SVO,16h 10m ,2 stops ,"2,434 SAR ",2022-02-02
Finnair,NYC,SVO,15h 35m ,2 stops ,"2,608 SAR ",2022-02-02
Air France,NYC,SVO,16h 34m ,2 stops ,"2,887 SAR ",2022-02-02
Air France,NYC,SVO,17h 35m ,2 stops ,"2,887 SAR ",2022-02-02
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-02
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-02
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-02
KLM,NYC,SVO,18h 05m ,2 stops ,"3,052 SAR ",2022-02-02
Finnair,NYC,SVO,18h 55m ,2 stops ,"3,218 SAR ",2022-02-02
Finnair,NYC,SVO,15h 15m ,2 stops ,"3,230 SAR ",2022-02-02
Finnair,NYC,SVO,15h 25m ,2 stops ,"3,230 SAR ",2022-02-02
Finnair,NYC,SVO,15h 55m ,2 stops ,"3,230 SAR ",2022-02-02
Finnair,NYC,SVO,17h 00m ,2 stops ,"3,230 SAR ",2022-02-02
Finnair,NYC,SVO,17h 15m ,2 stops ,"3,230 SAR ",2022-02-02
Finnair,NYC,SVO,17h 40m ,2 stops ,"3,230 SAR ",2022-02-02
Qatar Airways,NYC,SVO,18h 45m ,1 stop ,"7,110 SAR ",2022-02-02
"LOT, Aeroflot",NYC,SVO,13h 35m ,1 stop ,"7,551 SAR ",2022-02-02
"Singapore Airlines, Aeroflot",NYC,SVO,12h 30m ,1 stop ,"9,492 SAR ",2022-02-02
"Lufthansa, Aeroflot",NYC,SVO,16h 55m ,1 stop ,"11,585 SAR ",2022-02-02
"United Airlines, airBaltic",NYC,SVO,17h 10m ,2 stops ,"11,632 SAR ",2022-02-02
Multiple Airlines,NYC,SVO,17h 20m ,2 stops ,"11,927 SAR ",2022-02-02
"Lufthansa, Aeroflot",NYC,SVO,15h 05m ,1 stop ,"22,543 SAR ",2022-02-02
Delta,NYC,SVO,19h 30m ,2 stops ,"39,636 SAR ",2022-02-02
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,319 SAR ",2022-02-03
Delta,NYC,SVO,11h 30m ,1 stop ,"1,397 SAR ",2022-02-03
Delta,NYC,SVO,13h 30m ,1 stop ,"1,397 SAR ",2022-02-03
Delta,NYC,SVO,12h 50m ,1 stop ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,13h 50m ,1 stop ,"1,414 SAR ",2022-02-03
Air Serbia,NYC,SVO,13h 50m ,1 stop ,"1,586 SAR ",2022-02-03
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-03
KLM,NYC,SVO,11h 30m ,1 stop ,"2,358 SAR ",2022-02-03
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-03
Air France,NYC,SVO,12h 50m ,1 stop ,"2,376 SAR ",2022-02-03
Air France,NYC,SVO,13h 50m ,1 stop ,"2,417 SAR ",2022-02-03
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-03
LOT,NYC,SVO,13h 30m ,1 stop ,"3,512 SAR ",2022-02-03
LOT,NYC,SVO,13h 35m ,1 stop ,"3,512 SAR ",2022-02-03
LOT,NYC,SVO,14h 05m ,1 stop ,"4,600 SAR ",2022-02-03
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,17h 20m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,17h 50m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,18h 01m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,18h 01m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,18h 15m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,18h 40m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,18h 40m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 00m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 00m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 15m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,19h 30m ,2 stops ,"1,414 SAR ",2022-02-03
Delta,NYC,SVO,16h 10m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,17h 20m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,17h 35m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,17h 35m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,17h 50m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,18h 05m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,18h 05m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,18h 50m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,19h 00m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,19h 09m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,19h 10m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,19h 20m ,2 stops ,"1,431 SAR ",2022-02-03
Delta,NYC,SVO,16h 15m ,2 stops ,"1,686 SAR ",2022-02-03
"Spirit Airlines, Aeroflot",NYC,SVO,18h 05m ,1 stop ,"1,950 SAR ",2022-02-03
"JetBlue, Aeroflot",NYC,SVO,17h 35m ,1 stop ,"2,000 SAR ",2022-02-03
"JetBlue, Aeroflot",NYC,SVO,17h 05m ,1 stop ,"2,068 SAR ",2022-02-03
"Spirit Airlines, Aeroflot",NYC,SVO,18h 15m ,1 stop ,"2,123 SAR ",2022-02-03
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-03
KLM,NYC,SVO,14h 25m ,1 stop ,"2,358 SAR ",2022-02-03
KLM,NYC,SVO,20h 25m ,1 stop ,"2,358 SAR ",2022-02-03
Air France,NYC,SVO,14h 50m ,1 stop ,"2,376 SAR ",2022-02-03
Air France,NYC,SVO,19h 40m ,1 stop ,"2,376 SAR ",2022-02-03
Air France,NYC,SVO,20h 40m ,1 stop ,"2,382 SAR ",2022-02-03
Air France,NYC,SVO,13h 50m ,1 stop ,"2,417 SAR ",2022-02-03
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,15h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,15h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,16h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,17h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,17h 25m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,18h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,18h 25m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,19h 05m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,19h 25m ,1 stop ,"2,563 SAR ",2022-02-03
Air France,NYC,SVO,20h 25m ,1 stop ,"2,563 SAR ",2022-02-03
LOT,NYC,SVO,13h 35m ,1 stop ,"3,319 SAR ",2022-02-03
LOT,NYC,SVO,14h 05m ,1 stop ,"4,485 SAR ",2022-02-03
LOT,NYC,SVO,14h 10m ,1 stop ,"4,485 SAR ",2022-02-03
Multiple Airlines,NYC,SVO,17h 00m ,2 stops ,"1,524 SAR ",2022-02-03
Multiple Airlines,NYC,SVO,18h 20m ,2 stops ,"1,524 SAR ",2022-02-03
"American Airlines, Finnair",NYC,SVO,18h 24m ,2 stops ,"1,952 SAR ",2022-02-03
"American Airlines, Finnair",NYC,SVO,18h 40m ,2 stops ,"1,952 SAR ",2022-02-03
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,202 SAR ",2022-02-11
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,319 SAR ",2022-02-11
Delta,NYC,SVO,13h 35m ,1 stop ,"1,414 SAR ",2022-02-11
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-11
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,319 SAR ",2022-02-21
Delta,NYC,SVO,13h 30m ,1 stop ,"1,397 SAR ",2022-02-21
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-21
Air France,NYC,SVO,12h 50m ,1 stop ,"2,376 SAR ",2022-02-21
Air France,NYC,SVO,13h 50m ,1 stop ,"2,417 SAR ",2022-02-21
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,304 SAR ",2022-02-22
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,304 SAR ",2022-02-22
Delta,NYC,SVO,11h 30m ,1 stop ,"1,397 SAR ",2022-02-22
Delta,NYC,SVO,13h 30m ,1 stop ,"1,397 SAR ",2022-02-22
Delta,NYC,SVO,12h 35m ,1 stop ,"1,414 SAR ",2022-02-22
Delta,NYC,SVO,13h 35m ,1 stop ,"1,414 SAR ",2022-02-22
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-22
KLM,NYC,SVO,11h 30m ,1 stop ,"2,358 SAR ",2022-02-22
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-22
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-22
"Air France, Aeroflot",NYC,SVO,14h 20m ,1 stop ,"2,597 SAR ",2022-02-22
"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,"2,851 SAR ",2022-02-22
LOT,NYC,SVO,13h 35m ,1 stop ,"3,512 SAR ",2022-02-22
Brussels Airlines,NYC,SVO,39h 55m ,2 stops ,"1,499 SAR ",2022-02-22
"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,"10,734 SAR ",2022-02-22
Aeroflot,NYC,SVO,9h 00m ,nonstop ,"1,202 SAR ",2022-02-24
Delta,NYC,SVO,11h 30m ,1 stop ,"1,397 SAR ",2022-02-24
Delta,NYC,SVO,13h 30m ,1 stop ,"1,397 SAR ",2022-02-24
Delta,NYC,SVO,12h 50m ,1 stop ,"1,414 SAR ",2022-02-24
Delta,NYC,SVO,13h 50m ,1 stop ,"1,414 SAR ",2022-02-24
Air Serbia,NYC,SVO,13h 50m ,1 stop ,"1,561 SAR ",2022-02-24
"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,"1,935 SAR ",2022-02-24
KLM,NYC,SVO,11h 30m ,1 stop ,"2,358 SAR ",2022-02-24
KLM,NYC,SVO,13h 30m ,1 stop ,"2,358 SAR ",2022-02-24
Air France,NYC,SVO,12h 50m ,1 stop ,"2,376 SAR ",2022-02-24
Air France,NYC,SVO,13h 50m ,1 stop ,"2,417 SAR ",2022-02-24
Air France,NYC,SVO,14h 05m ,1 stop ,"2,563 SAR ",2022-02-24
"KLM, Aeroflot",NYC,SVO,12h 50m ,1 stop ,"2,849 SAR ",2022-02-24
LOT,NYC,SVO,13h 30m ,1 stop ,"3,316 SAR ",2022-02-24
LOT,NYC,SVO,13h 35m ,1 stop ,"3,316 SAR ",2022-02-24
LOT,NYC,SVO,14h 05m ,1 stop ,"4,482 SAR ",2022-02-24
LOT,NYC,SVO,14h 10m ,1 stop ,"4,482 SAR ",2022-02-24
"British Airways, Qatar Airways",NYC,SVO,29h 55m ,2 stops ,"12,395 SAR ",2022-02-24
Delta,NYC,SVO,15h 00m ,2 stops ,"1,414 SAR ",2022-02-24
Delta,NYC,SVO,17h 00m ,2 stops ,"1,414 SAR ",2022-02-24
