Airline,Source,Destination,Duration,Total stops,Price,Date
Air France,SVO,NYC,19h 35m ,2 stops ,"6,304 SAR ",2022-02-08
"Aeroflot, KLM",SVO,NYC,15h 40m ,1 stop ,"6,500 SAR ",2022-02-08
"Aeroflot, United Airlines",SVO,NYC,16h 15m ,1 stop ,"10,259 SAR ",2022-02-08
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,390 SAR ",2022-02-08
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-09
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-09
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-02-09
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-09
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-02-09
Air France,SVO,NYC,14h 45m ,1 stop ,"1,705 SAR ",2022-02-09
Air France,SVO,NYC,16h 05m ,1 stop ,"1,705 SAR ",2022-02-09
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-09
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-02-09
KLM,SVO,NYC,18h 20m ,1 stop ,"1,734 SAR ",2022-02-09
Finnair,SVO,NYC,18h 15m ,1 stop ,"2,244 SAR ",2022-02-09
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-09
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"2,885 SAR ",2022-02-09
"Aeroflot, Lufthansa",SVO,NYC,16h 15m ,1 stop ,"3,203 SAR ",2022-02-09
Air France,SVO,NYC,17h 15m ,2 stops ,"2,095 SAR ",2022-02-09
"Finnair, Icelandair",SVO,NYC,17h 40m ,3 stops ,"2,162 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,19h 35m ,3 stops ,"2,798 SAR ",2022-02-09
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-02-09
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,141 SAR ",2022-02-09
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-09
Air France,SVO,NYC,19h 35m ,2 stops ,"6,260 SAR ",2022-02-09
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-09
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-09
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,428 SAR ",2022-02-09
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,487 SAR ",2022-02-09
"Aeroflot, KLM",SVO,NYC,15h 40m ,1 stop ,"6,500 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 50m ,2 stops ,"10,308 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,18h 35m ,2 stops ,"10,322 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,18h 05m ,2 stops ,"10,385 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,19h 10m ,2 stops ,"10,392 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 25m ,2 stops ,"10,393 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 05m ,2 stops ,"10,394 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 55m ,2 stops ,"10,410 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 50m ,2 stops ,"10,423 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,17h 50m ,2 stops ,"10,423 SAR ",2022-02-09
Multiple Airlines,SVO,NYC,18h 35m ,2 stops ,"10,437 SAR ",2022-02-09
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"11,238 SAR ",2022-02-09
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-02-09
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-02-09
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-02-09
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-02-09
"Air France, United Airlines",SVO,NYC,19h 10m ,2 stops ,"17,103 SAR ",2022-02-09
"Aeroflot, KLM",SVO,NYC,17h 00m ,2 stops ,"17,280 SAR ",2022-02-09
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-10
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-10
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-02-10
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-02-10
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-02-10
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-10
Delta,SVO,NYC,15h 40m ,1 stop ,"1,448 SAR ",2022-02-10
"Aeroflot, JetBlue",SVO,NYC,17h 59m ,1 stop ,"1,552 SAR ",2022-02-10
Delta,SVO,NYC,14h 25m ,1 stop ,"1,654 SAR ",2022-02-10
Air France,SVO,NYC,14h 45m ,1 stop ,"1,705 SAR ",2022-02-10
Air France,SVO,NYC,16h 05m ,1 stop ,"1,705 SAR ",2022-02-10
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-10
Delta,SVO,NYC,18h 53m ,2 stops ,"1,065 SAR ",2022-02-10
Delta,SVO,NYC,19h 36m ,2 stops ,"1,065 SAR ",2022-02-10
Delta,SVO,NYC,18h 28m ,2 stops ,"1,266 SAR ",2022-02-10
Air France,SVO,NYC,17h 25m ,1 stop ,"1,747 SAR ",2022-02-10
LOT,SVO,NYC,14h 15m ,1 stop ,"1,970 SAR ",2022-02-10
Air France,SVO,NYC,14h 00m ,1 stop ,"2,231 SAR ",2022-02-10
Finnair,SVO,NYC,16h 10m ,1 stop ,"2,244 SAR ",2022-02-10
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-10
LOT,SVO,NYC,16h 35m ,1 stop ,"2,794 SAR ",2022-02-10
LOT,SVO,NYC,16h 40m ,1 stop ,"2,794 SAR ",2022-02-10
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"3,485 SAR ",2022-02-10
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-02-10
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,141 SAR ",2022-02-10
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,141 SAR ",2022-02-10
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-02-10
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-10
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-10
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-10
Air France,SVO,NYC,16h 45m ,2 stops ,"6,304 SAR ",2022-02-10
Air France,SVO,NYC,19h 35m ,2 stops ,"6,304 SAR ",2022-02-10
Multiple Airlines,SVO,NYC,19h 14m ,2 stops ,"6,453 SAR ",2022-02-10
"Aeroflot, LOT",SVO,NYC,14h 10m ,1 stop ,"6,671 SAR ",2022-02-10
"Aeroflot, United Airlines",SVO,NYC,16h 30m ,1 stop ,"10,206 SAR ",2022-02-10
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-02-10
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-02-10
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-02-10
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-02-10
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,390 SAR ",2022-02-10
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-11
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-02-11
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-11
"Aeroflot, JetBlue",SVO,NYC,17h 59m ,1 stop ,"1,634 SAR ",2022-02-11
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-02-11
Air France,SVO,NYC,14h 45m ,1 stop ,"1,705 SAR ",2022-02-11
Air France,SVO,NYC,15h 50m ,1 stop ,"1,705 SAR ",2022-02-11
Air France,SVO,NYC,16h 05m ,1 stop ,"1,705 SAR ",2022-02-11
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-11
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-02-11
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-11
KLM,SVO,NYC,14h 30m ,1 stop ,"2,532 SAR ",2022-02-11
Qatar Airways,SVO,NYC,21h 45m ,1 stop ,"2,718 SAR ",2022-02-11
LOT,SVO,NYC,13h 10m ,1 stop ,"2,794 SAR ",2022-02-11
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,693 SAR ",2022-02-11
"Aeroflot, French Bee",SVO,NYC,15h 55m ,1 stop ,"1,896 SAR ",2022-02-11
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-02-11
KLM,SVO,NYC,18h 10m ,1 stop ,"6,133 SAR ",2022-02-11
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-02-11
KLM,SVO,NYC,17h 00m ,2 stops ,"6,204 SAR ",2022-02-11
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-11
KLM,SVO,NYC,17h 45m ,2 stops ,"6,250 SAR ",2022-02-11
KLM,SVO,NYC,18h 05m ,2 stops ,"6,250 SAR ",2022-02-11
KLM,SVO,NYC,18h 05m ,2 stops ,"6,250 SAR ",2022-02-11
Air France,SVO,NYC,19h 35m ,2 stops ,"6,260 SAR ",2022-02-11
Multiple Airlines,SVO,NYC,18h 09m ,2 stops ,"6,453 SAR ",2022-02-11
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-02-11
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-02-11
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-02-11
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-02-11
"Aeroflot, Air France",SVO,NYC,18h 30m ,2 stops ,"51,430 SAR ",2022-02-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-12
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-12
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-02-12
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-12
Delta,SVO,NYC,18h 10m ,1 stop ,"1,420 SAR ",2022-02-12
Delta,SVO,NYC,15h 10m ,1 stop ,"1,654 SAR ",2022-02-12
Air France,SVO,NYC,15h 05m ,1 stop ,"1,705 SAR ",2022-02-12
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-12
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-02-12
LOT,SVO,NYC,14h 15m ,1 stop ,"1,970 SAR ",2022-02-12
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-12
LOT,SVO,NYC,13h 10m ,1 stop ,"2,794 SAR ",2022-02-12
LOT,SVO,NYC,13h 15m ,1 stop ,"2,794 SAR ",2022-02-12
Delta,SVO,NYC,14h 25m ,1 stop ,"2,813 SAR ",2022-02-12
Delta,SVO,NYC,17h 25m ,1 stop ,"2,847 SAR ",2022-02-12
Delta,SVO,NYC,15h 40m ,1 stop ,"2,876 SAR ",2022-02-12
Delta,SVO,NYC,18h 53m ,2 stops ,"1,675 SAR ",2022-02-12
"Aeroflot, SWISS",SVO,NYC,16h 25m ,2 stops ,"2,284 SAR ",2022-02-12
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-12
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-12
KLM,SVO,NYC,18h 40m ,2 stops ,"6,355 SAR ",2022-02-12
"Aeroflot, United Airlines",SVO,NYC,14h 45m ,1 stop ,"10,206 SAR ",2022-02-12
Multiple Airlines,SVO,NYC,16h 25m ,2 stops ,"10,308 SAR ",2022-02-12
"Air France, United Airlines",SVO,NYC,16h 35m ,2 stops ,"16,168 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"16,919 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"30,797 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,16h 10m ,2 stops ,"30,995 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,16h 30m ,2 stops ,"30,995 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"30,995 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"30,995 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,17h 55m ,2 stops ,"31,025 SAR ",2022-02-12
"KLM, Lufthansa",SVO,NYC,17h 55m ,2 stops ,"31,079 SAR ",2022-02-12
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-13
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-02-13
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-13
Air France,SVO,NYC,15h 05m ,1 stop ,"1,705 SAR ",2022-02-13
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-13
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-02-13
LOT,SVO,NYC,14h 15m ,1 stop ,"1,854 SAR ",2022-02-13
"Aeroflot, JetBlue",SVO,NYC,17h 59m ,1 stop ,"1,930 SAR ",2022-02-13
Finnair,SVO,NYC,18h 15m ,1 stop ,"2,244 SAR ",2022-02-13
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-13
LOT,SVO,NYC,16h 35m ,1 stop ,"2,794 SAR ",2022-02-13
LOT,SVO,NYC,16h 40m ,1 stop ,"2,794 SAR ",2022-02-13
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,549 SAR ",2022-02-13
Multiple Airlines,SVO,NYC,18h 40m ,2 stops ,"2,217 SAR ",2022-02-13
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-02-13
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-13
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-13
KLM,SVO,NYC,18h 40m ,2 stops ,"6,355 SAR ",2022-02-13
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"6,428 SAR ",2022-02-13
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,428 SAR ",2022-02-13
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,487 SAR ",2022-02-13
"Aeroflot, United Airlines",SVO,NYC,16h 30m ,1 stop ,"10,206 SAR ",2022-02-13
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-02-13
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-02-13
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-02-13
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-02-13
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,390 SAR ",2022-02-13
"Aeroflot, Air France",SVO,NYC,18h 30m ,2 stops ,"40,398 SAR ",2022-02-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-02-14
Aeroflot,SVO,NYC,10h 15m ,nonstop ,929 SAR ,2022-02-14
Delta,SVO,NYC,14h 25m ,1 stop ,"1,044 SAR ",2022-02-14
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-02-14
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-02-14
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-02-14
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-02-14
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-02-14
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-02-14
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-02-14
Air France,SVO,NYC,16h 05m ,1 stop ,"1,705 SAR ",2022-02-14
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-02-14
Delta,SVO,NYC,18h 53m ,2 stops ,"1,065 SAR ",2022-02-14
Delta,SVO,NYC,19h 36m ,2 stops ,"1,065 SAR ",2022-02-14
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-02-14
KLM,SVO,NYC,18h 20m ,1 stop ,"1,734 SAR ",2022-02-14
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-02-14
Air France,SVO,NYC,14h 45m ,1 stop ,"2,609 SAR ",2022-02-14
LOT,SVO,NYC,16h 35m ,1 stop ,"2,794 SAR ",2022-02-14
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-02-14
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,141 SAR ",2022-02-14
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-02-14
KLM,SVO,NYC,16h 30m ,2 stops ,"6,248 SAR ",2022-02-14
Air France,SVO,NYC,19h 35m ,2 stops ,"6,260 SAR ",2022-02-14
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-14
KLM,SVO,NYC,18h 05m ,2 stops ,"6,294 SAR ",2022-02-14
